original_area_area,original_area_perimeter,original_area_bbox_minx,original_area_bbox_miny,original_area_bbox_maxx,original_area_bbox_maxy,original_area_width,original_area_height,original_area_aspect_ratio,num_vertices_area,num_obstacles,total_obstacle_area,obstacle_area_ratio,is_irregular_field,is_irregular_shape,has_obstacles,field_type,area_capezzagne_ostacoli,area_capezzagne_bordocampo,num_decomposed_cells,total_trajectory_length,area_coords,obstacle_coords,label_orientation_x,label_orientation_y
895.445044402217,130.16131657684443,46.51889491191068,61.459806546040305,71.78326827226873,105.95904372057655,25.26437336035805,44.49923717453624,0.5677484596256194,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,455.98552916374007,3,110.97150655409925,"[[47.81450800447622, 61.459806546040305], [71.78326827226873, 61.459806546040305], [62.79554563352797, 105.95904372057655], [46.51889491191068, 105.95904372057655], [47.81450800447622, 61.459806546040305]]",[],-0.02910306724011204,0.9995764160269176
784.7784518568731,114.38866285985117,53.1486397195052,79.82705663122695,83.68281100307614,111.71599820187264,30.53417128357094,31.888941570645684,0.9575159845279458,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,392.15849942856295,3,0.0,"[[53.1486397195052, 79.82705663122695], [74.58257590137856, 79.82705663122695], [83.68281100307614, 111.71599820187264], [55.89727402568509, 111.71599820187264], [53.1486397195052, 79.82705663122695]]",[],0.08587555317523396,0.9963058713903313
1259.2501324740108,144.57642414589952,91.41082381998062,94.66104817089521,123.8089077807121,137.27552507839516,32.39808396073148,42.61447690749995,0.7602600409962927,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,514.1195965666521,3,0.0,"[[91.41082381998062, 94.66104817089521], [123.8089077807121, 94.66104817089521], [119.38746901527306, 137.27552507839516], [92.68591248493993, 137.27552507839516], [91.41082381998062, 94.66104817089521]]",[],0.029908105174658355,0.999552652562566
988.1587587074009,129.31939008178603,55.58318050950184,21.3521234742572,97.09730144130714,53.47628778881973,41.5141209318053,32.124164314562535,1.2923019732216383,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,449.74143135410793,3,250.74532964837317,"[[65.02465340730619, 21.3521234742572], [97.09730144130714, 21.3521234742572], [85.03174429793255, 53.47628778881973], [55.58318050950184, 53.47628778881973], [65.02465340730619, 21.3521234742572]]",[],-0.2819791044734611,0.9594205462884067
809.8281046576867,121.09684795027992,25.35533410891951,79.89237174449639,48.54128763315701,120.18351432291355,23.1859535242375,40.291142578417166,0.5754603131224569,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,420.1366192803837,3,0.0,"[[26.642203453372392, 79.89237174449639], [48.54128763315701, 79.89237174449639], [43.65506549171409, 120.18351432291355], [25.35533410891951, 120.18351432291355], [26.642203453372392, 79.89237174449639]]",[],-0.031922983207201716,0.9994903316906836
970.1884826043749,129.8408426830555,5.930421014048504,15.954241477549825,35.803100073135425,56.174058351287584,29.87267905908692,40.219816873737756,0.7427353325070164,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,454.44290301638796,3,284.99362726421197,"[[5.930421014048504, 15.954241477549825], [35.803100073135425, 15.954241477549825], [33.80441085878853, 56.174058351287584], [15.4327885750776, 56.174058351287584], [5.930421014048504, 15.954241477549825]]",[],0.22993070047270678,0.9732070041774928
1243.7158069309319,150.76962789083663,48.96903761524117,8.3214336082291,80.04071559423825,58.004699685605615,31.07167797899708,49.683266077376516,0.625395237314032,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,538.2171750671282,3,363.06041145242483,"[[48.96903761524117, 8.3214336082291], [80.04071559423825, 8.3214336082291], [68.44619382314153, 58.004699685605615], [49.45208888867338, 58.004699685605615], [48.96903761524117, 8.3214336082291]]",[],0.009722155605923537,0.9999527387283732
887.3340497194923,121.78438499620448,31.18900434883458,43.19537458043222,60.25700112365425,78.69207106797509,29.06799677481967,35.49669648754287,0.8188930140307767,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,422.42023250412063,3,100.06534206674054,"[[31.18900434883458, 43.19537458043222], [52.72413290916665, 43.19537458043222], [60.25700112365425, 78.69207106797509], [31.79682659819684, 78.69207106797509], [31.18900434883458, 43.19537458043222]]",[],0.017120837137234963,0.9998534277261444
1159.7745805333393,137.43618712842255,48.316981857779986,24.767853366518843,84.54240129525516,61.83596076816506,36.225419437475175,37.068107401646216,0.9772664961002672,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,485.11918484579746,3,348.14270176377306,"[[54.884803237588365, 24.767853366518843], [81.23471671186756, 24.767853366518843], [84.54240129525516, 61.83596076816506], [48.316981857779986, 61.83596076816506], [54.884803237588365, 24.767853366518843]]",[],-0.17446515207517901,0.9846633489225567
1648.471472660131,169.69731755394636,5.735858759120704,75.25508404366475,64.17660871338887,106.17733665528229,58.44074995426817,30.922252611617537,1.8899253779561938,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,613.513904154778,3,454.8232833128107,"[[5.735858759120704, 75.25508404366475], [55.51097183297946, 75.25508404366475], [64.17660871338887, 106.17733665528229], [7.331321691247011, 106.17733665528229], [5.735858759120704, 75.25508404366475]]",[],0.05152740677045137,0.9986715808270066
1344.2369299180166,149.06219766340658,40.91399827778342,89.83206511287503,83.12868616099183,129.85330238412013,42.21468788320841,40.0212372712451,1.0548071664325902,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,530.7747391990373,3,0.0,"[[49.069219774726356, 89.83206511287503], [83.12868616099183, 89.83206511287503], [74.03071241824239, 129.85330238412013], [40.91399827778342, 129.85330238412013], [49.069219774726356, 89.83206511287503]]",[],-0.19966906408861793,0.9798633909101694
1670.1035010932608,169.6536500798055,53.51498270185579,28.78452287628158,99.67602405402288,77.92410150566933,46.16104135216708,49.13957862938774,0.9393861860378396,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,612.4000891954468,3,476.24122233099877,"[[53.51498270185579, 28.78452287628158], [82.69432220034764, 28.78452287628158], [99.67602405402288, 77.92410150566933], [60.88150021562149, 77.92410150566933], [53.51498270185579, 28.78452287628158]]",[],0.14825347005250586,0.9889493963886075
1011.5188729391109,133.0733046632913,26.081206359415333,67.69125726573758,74.31610026798421,94.45687537300404,48.23489390856888,26.765618107266462,1.8021214273947155,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,463.56043780495656,3,175.45765800655266,"[[35.55672060603323, 67.69125726573758], [74.31610026798421, 67.69125726573758], [62.90527624720583, 94.45687537300404], [26.081206359415333, 94.45687537300404], [35.55672060603323, 67.69125726573758]]",[],-0.3337227295111883,0.9426712787645555
2765.83451455413,219.6110605258957,53.03544597650869,62.91788413398278,129.29376856468502,110.61928950890552,76.25832258817633,47.70140537492274,1.5986598715237503,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,808.9139985065856,3,656.2764099730961,"[[53.03544597650869, 62.91788413398278], [101.68822370991242, 62.91788413398278], [129.29376856468502, 110.61928950890552], [61.98205876086555, 110.61928950890552], [53.03544597650869, 62.91788413398278]]",[],0.1843402726196603,0.9828624847304476
1563.0882134441904,160.28537565564886,57.17691875860778,16.96424617990545,92.30936680913013,63.47350529322187,35.13244805052234,46.50925911331642,0.7553861041932467,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,577.1066598456251,3,524.0600893075637,"[[57.17691875860778, 16.96424617990545], [90.96485723325452, 16.96424617990545], [92.30936680913013, 63.47350529322187], [58.88108884670828, 63.47350529322187], [57.17691875860778, 16.96424617990545]]",[],0.036616950276849955,0.9993293746070024
505.26174833279833,92.01970227305276,17.548037334906763,56.894572445793536,40.92303999061175,82.9097807422991,23.375002655704986,26.01520829650557,0.8985129924500653,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,302.66951861796446,3,0.0,"[[17.548037334906763, 56.894572445793536], [40.821348949495174, 56.894572445793536], [40.92303999061175, 82.9097807422991], [25.35278421383959, 82.9097807422991], [17.548037334906763, 56.894572445793536]]",[],0.28735411385876647,0.9578244167113527
1090.496747313517,136.99661464029168,40.6789068463926,85.87712898431502,88.38906010941261,112.61152407610018,47.71015326302001,26.73439509178516,1.7845981964140345,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,481.6550597977018,3,163.48206275976224,"[[45.25934309216502, 85.87712898431502], [88.38906010941261, 85.87712898431502], [79.12924754652352, 112.61152407610018], [40.6789068463926, 112.61152407610018], [45.25934309216502, 85.87712898431502]]",[],-0.16887059034005014,0.9856382316642364
1275.7999685395728,146.01185238729002,39.425874491361746,42.66636674736273,86.51948642972474,72.83109645387555,47.09361193836299,30.164729706512816,1.5612144513330444,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,518.8873386214398,3,373.01451155990327,"[[39.425874491361746, 42.66636674736273], [86.51948642972474, 42.66636674736273], [78.4784334102078, 72.83109645387555], [40.98319068602647, 72.83109645387555], [39.425874491361746, 42.66636674736273]]",[],0.05155839123094317,0.9986699816724627
818.5021881973759,120.29454450797901,42.567040580663914,52.4318983514213,69.64985482597429,90.78152298145051,27.082814245310374,38.349624630029204,0.7062080660915651,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,416.4197042471168,3,74.41632194374345,"[[46.83386619756059, 52.4318983514213], [69.64985482597429, 52.4318983514213], [62.437372670834655, 90.78152298145051], [42.567040580663914, 90.78152298145051], [46.83386619756059, 52.4318983514213]]",[],-0.11057888342184144,0.9938673505761112
1397.5060102923408,154.74642027298546,-7.090576158076883,63.35397635160061,46.87333460692159,94.58298906642165,53.963910764998474,31.22901271482104,1.7280056612032322,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,552.128950607857,3,354.4772850612647,"[[0.008471532422249517, 63.35397635160061], [46.87333460692159, 63.35397635160061], [35.54505334169564, 94.58298906642165], [-7.090576158076883, 94.58298906642165], [0.008471532422249517, 63.35397635160061]]",[],-0.221666970408473,0.9751224303798622
1470.7172049928768,158.3797354764405,39.61769982489728,2.8353325443671085,80.38405955707894,49.70340514032653,40.76635973218166,46.868072595959426,0.8698108856240058,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,568.2328026714559,3,438.5573992014015,"[[39.61769982489728, 2.8353325443671085], [69.94356094242443, 2.8353325443671085], [80.38405955707894, 49.70340514032653], [47.9500449838925, 49.70340514032653], [39.61769982489728, 2.8353325443671085]]",[],0.17503829046100966,0.9845616267519708
1254.128933984024,145.29871666069374,78.77330836747414,10.582533898114521,114.98148066923618,53.06315601534155,36.20817230176203,42.48062211722703,0.8523456224780346,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,516.2210814518066,3,355.64429290285636,"[[78.77330836747414, 10.582533898114521], [104.99488788241771, 10.582533898114521], [114.98148066923618, 53.06315601534155], [82.15830653046896, 53.06315601534155], [78.77330836747414, 10.582533898114521]]",[],0.07943157342062616,0.9968403207855928
562.7939015117076,96.14479624951176,51.992964517450744,71.50634974826826,81.40915818280016,94.39069461337529,29.41619366534941,22.884344865107025,1.2854286997833984,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,318.91491961823067,3,0.0,"[[51.992964517450744, 71.50634974826826], [81.40915818280016, 71.50634974826826], [78.71140136449753, 94.39069461337529], [58.941664226135856, 94.39069461337529], [51.992964517450744, 71.50634974826826]]",[],0.2905454024675384,0.956861206813703
2035.9799153333213,182.49055839196564,58.48092849950799,96.32845055933267,114.19180064265078,136.08538324024715,55.71087214314279,39.75693268091449,1.4012869803179526,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,665.5152654690519,3,538.2229998536166,"[[64.36942753254355, 96.32845055933267], [114.19180064265078, 96.32845055933267], [111.07993340032078, 136.08538324024715], [58.48092849950799, 136.08538324024715], [64.36942753254355, 96.32845055933267]]",[],-0.1465141631929855,0.9892085725386023
932.4734525455456,122.6542388295411,55.49666443635265,32.2170833465368,90.1851269277804,61.84553970634598,34.68846249142775,29.628456359809178,1.1707819695420394,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,426.1278303042558,3,266.55363782638864,"[[55.49666443635265, 32.2170833465368], [90.1851269277804, 32.2170833465368], [85.19074704345157, 61.84553970634598], [56.9347590227399, 61.84553970634598], [55.49666443635265, 32.2170833465368]]",[],0.048480540219127184,0.9988241272716941
1820.2140900475379,171.31511454085114,-1.7316756644668208,51.85781913109634,46.47767201323633,91.28796142422016,48.20934767770315,39.430142293123815,1.222652135498642,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,621.1559224417301,3,584.3006312716827,"[[1.2622819208980451, 51.85781913109634], [46.47767201323633, 51.85781913109634], [45.37895612341333, 91.28796142422016], [-1.7316756644668208, 91.28796142422016], [1.2622819208980451, 51.85781913109634]]",[],-0.07571273573347768,0.9971296714308288
1911.1658905805239,175.8808457873774,90.23559367277036,78.70506737599008,141.61911326554954,120.53454875862104,51.38351959277918,41.82948138263096,1.228404414646063,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,638.8784881995523,3,200.91681675809264,"[[90.23559367277036, 78.70506737599008], [134.17211043104302, 78.70506737599008], [141.61911326554954, 120.53454875862104], [94.17673516742526, 120.53454875862104], [90.23559367277036, 78.70506737599008]]",[],0.09380378872044037,0.9955907036637551
829.7641635138835,117.6726141294088,85.57033787357746,97.86209084607617,118.74559444715501,129.1457740109045,33.175256573577556,31.283683164828318,1.0604651760083001,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,404.58582512508565,3,0.0,"[[87.51838503788146, 97.86209084607617], [118.74559444715501, 97.86209084607617], [107.39085683707891, 129.1457740109045], [85.57033787357746, 129.1457740109045], [87.51838503788146, 97.86209084607617]]",[],-0.06215001051107916,0.9980668195033201
1634.8578038252488,162.840245064788,55.61933749938347,87.42882354989314,103.82496898646224,125.9599720086305,48.20563148707877,38.53114845873736,1.2510821352418737,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,586.5978156361755,3,0.0,"[[55.61933749938347, 87.42882354989314], [103.82496898646224, 87.42882354989314], [96.53049999855338, 125.9599720086305], [59.87710863164158, 125.9599720086305], [55.61933749938347, 87.42882354989314]]",[],0.1098335185168926,0.9939499978420441
734.6111415387237,111.27665994409698,48.327507582028566,96.70861175081853,84.88123511399492,118.64371557788132,36.55372753196635,21.93510382706279,1.6664488037146923,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,380.48511084181393,3,0.0,"[[51.46563019279215, 96.70861175081853], [84.88123511399492, 96.70861175081853], [81.89231427231636, 118.64371557788132], [48.327507582028566, 118.64371557788132], [51.46563019279215, 96.70861175081853]]",[],-0.14162198217554114,0.9899208120676475
1411.4859229066733,153.3207350320121,42.22003863259278,43.647624646208136,80.59821307690825,87.86052936764989,38.37817444431547,44.21290472144175,0.8680310575863015,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,548.5262916033863,3,384.46892772973547,"[[42.22003863259278, 43.647624646208136], [80.59821307690825, 43.647624646208136], [76.36984670199797, 87.86052936764989], [50.898521467449285, 87.86052936764989], [42.22003863259278, 43.647624646208136]]",[],0.19261291913687054,0.9812748154220475
637.3980250742986,102.87876929070623,88.09782644902839,76.30790369216945,115.01768376943522,105.39728629466453,26.919857320406834,29.08938260249508,0.9254186549183702,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,346.5507772175123,3,0.0,"[[88.09782644902839, 76.30790369216945], [109.21702423240465, 76.30790369216945], [115.01768376943522, 105.39728629466453], [92.31346778124336, 105.39728629466453], [88.09782644902839, 76.30790369216945]]",[],0.14342203418173902,0.9896616189946805
1144.9765296200312,140.52413347477318,36.38129338817292,72.3932480081281,85.25597273321705,99.04053258014733,48.87467934504413,26.64728457201923,1.8341335760854447,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,496.54276767076567,3,235.52104253903738,"[[42.36649232084883, 72.3932480081281], [85.25597273321705, 72.3932480081281], [79.42751321764507, 99.04053258014733], [36.38129338817292, 99.04053258014733], [42.36649232084883, 72.3932480081281]]",[],-0.2191483349094694,0.9756915533642827
1870.5630004849506,174.16935231578324,10.924427077114565,2.704436860829673,62.17152945057893,41.86237097687054,51.247102373464365,39.15793411604086,1.3087284487889066,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,632.4207484717065,3,644.6421125969174,"[[14.884118127099688, 2.704436860829673], [59.17642776355968, 2.704436860829673], [62.17152945057893, 41.86237097687054], [10.924427077114565, 41.86237097687054], [14.884118127099688, 2.704436860829673]]",[],-0.10060796736227852,0.9949261464567261
992.2355859375039,128.38597171761083,88.96063840510884,21.691199274658025,118.21614982490946,59.53275024205039,29.255511419800627,37.841550967392365,0.7731055062994053,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,449.322942095979,3,293.2917051149765,"[[92.83153297438916, 21.691199274658025], [116.01761343291837, 21.691199274658025], [118.21614982490946, 59.53275024205039], [88.96063840510884, 59.53275024205039], [92.83153297438916, 21.691199274658025]]",[],-0.10176116229761392,0.9948088589512252
755.2783681850876,112.84053557518352,73.6606407435553,32.428941422868704,111.41716581974467,57.53434952818436,37.75652507618936,25.105408105315654,1.5039199887850079,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,384.225109659079,3,134.09278509000967,"[[83.53530757084846, 32.428941422868704], [111.41716581974467, 32.428941422868704], [105.94736171207242, 57.53434952818436], [73.6606407435553, 57.53434952818436], [83.53530757084846, 32.428941422868704]]",[],-0.3660321577322144,0.9306022026117815
784.8999657302041,113.43677043802113,39.10865385448056,44.80152672269651,67.67134718149886,76.55462187582296,28.5626933270183,31.753095153126452,0.8995246979633725,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,389.2503671671117,3,58.76224359071405,"[[41.97790583343441, 44.80152672269651], [67.67134718149886, 44.80152672269651], [62.85291059191577, 76.55462187582296], [39.10865385448056, 76.55462187582296], [41.97790583343441, 44.80152672269651]]",[],-0.08999466823074069,0.9959422471659884
1089.4693645438115,139.4201793408687,29.543050000976745,55.592349757918946,64.35978783627164,99.22555316638599,34.81673783529489,43.63320340846705,0.79794136381329,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,492.05542782667897,3,81.38399022251119,"[[29.543050000976745, 55.592349757918946], [53.516017117619455, 55.592349757918946], [64.35978783627164, 99.22555316638599], [38.39512583387518, 99.22555316638599], [29.543050000976745, 55.592349757918946]]",[],0.19882439583123018,0.9800351318306636
799.1830333837593,117.6352148691267,65.64225642395448,86.21111408268301,100.9160768536663,118.69160995372042,35.27382042971182,32.480495871037405,1.0860000589204428,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,403.1279101069033,3,0.0,"[[65.64225642395448, 86.21111408268301], [88.87680284917766, 86.21111408268301], [100.9160768536663, 118.69160995372042], [74.94059664894604, 118.69160995372042], [65.64225642395448, 86.21111408268301]]",[],0.2752190918760817,0.9613815327261622
882.6649953065316,125.10375502619105,61.35736398948591,69.05183626426368,107.24807245370832,92.81757376654409,45.890708464222406,23.765737502280402,1.930960840572233,5,0,0.0,0.0,0,0,0,regolare_senza_ostacoli,0.0,431.98266712596893,3,20.526368455644388,"[[61.35736398948591, 69.05183626426368], [107.24807245370832, 69.05183626426368], [96.27080532149195, 92.81757376654409], [67.88105055819305, 92.81757376654409], [61.35736398948591, 69.05183626426368]]",[],0.2647078740315805,0.9643286480374214
