area,perimetro,centroide_x,centroide_y,larghezza_bbox,altezza_bbox,num_vertici,ampiezza_lavoro,num_capezzagne,n_filate
9.29814111210367,16.100390407582715,71.04349114076564,12.34417039636527,1.484285196161082,7.096325603069282,5,2.0,2,0
0.8416047752340213,4.852240839346801,76.35883459166217,9.364942221873914,0.44517217406375664,2.140032405708805,4,2.0,2,0
0.10369096903796327,3.5698094066506214,76.61882417401908,9.239507940286787,0.0602023666828444,1.7379801009017406,4,2.0,2,0
0.6744201752785746,6.477083528466607,79.09423433143778,9.515503457337804,0.22439804215198933,3.0636352033653207,4,2.0,2,0
1.889632470245391,9.814050631787948,81.91557114848487,9.830068020007271,0.422953072735865,4.577355472737903,4,2.0,2,0
2.619063832965905,10.59474594512657,82.40550878356129,9.884693549643407,0.5547494697244701,4.864974717380988,4,2.0,2,0
4.91638531634853,26.346052538996204,89.14396546287519,12.954181337362815,0.4110487845388491,13.095114595891406,5,2.0,2,0
21.58888132323608,27.42756663755065,90.80616543971036,15.10486761098611,2.3237425977432196,13.03087828492636,4,2.0,2,1
0.01418657483626704,0.9508953730677201,95.17794171028142,18.93130231728659,0.033685602086393374,0.45844837063733124,4,2.0,2,0
0.04595480361318625,1.14711158176038,95.27314432574741,19.0367251514121,0.23394830287892887,0.4554946354376952,3,2.0,2,0
2.936147772014211,21.038968945672814,63.505978357326,15.39526194006712,0.2890389682121608,10.338959919577723,5,2.0,2,0
6.4936313243627115,20.804439181618136,63.02576019663883,15.166073308852118,0.6797611678957836,9.977662369628732,4,2.0,2,0
2.444595064002915,18.019592662497512,62.304977781749976,14.822073126027213,0.2823856919926939,8.833427202861174,4,2.0,2,0
7.8208561804295105,18.204055207289716,61.67834542069843,14.523006941402038,0.9952177591269518,8.480446221477644,4,2.0,2,0
9.682210874686799,21.76276616205548,60.543167132159255,4.862356121980053,1.1671154862161046,10.342002941869453,4,2.0,2,0
5.041287562422806,14.540479729158749,61.61653252228256,2.9805598675392355,0.9952177591269518,6.8103019237753735,4,2.0,2,0
54.56418864291522,39.11037329361801,56.25232917254533,9.242446200470125,3.663002736527936,17.445107148267127,4,2.0,2,1
55.2485515666096,45.9563404045097,51.191856944012414,12.764023680644598,2.8558641003043164,21.33304440734871,5,2.0,2,1
14.199529787125147,46.76731750774209,47.513059044534444,15.32409539961748,0.6287449640468807,23.021469054907207,4,2.0,2,0
32.841195524310585,50.498627575407,46.49423054256103,16.033097118563706,1.3993166887378763,24.44323482209725,4,2.0,2,0
77.6925978715387,73.88225559780055,44.68485636149147,22.082055920984693,2.243403386897313,35.17937701097377,6,2.0,2,1
126.27340070939678,73.66236093015321,41.10479693624692,22.136043517523227,3.840762134546047,33.81501950343474,5,2.0,2,1
57.811272619204736,66.72503813460801,38.2520905782085,22.192387207293947,1.8373850762301842,31.939326267484233,5,2.0,2,0
11.19027136763196,16.996799536752608,36.14668117795665,9.43722471894344,2.8962632347212818,7.0534460186419805,4,2.0,2,1
0.08303415944643364,1.518485744947601,34.22559671763448,7.875542828267089,0.17098184937443506,0.6739395542435176,4,2.0,2,0
67.37687801336405,52.444712280297644,35.760682663571096,25.720443123861084,2.8962632347212818,23.866441890276672,5,2.0,2,1
4.447196498108941,45.3874851754789,33.89526999048254,25.681488908568415,0.19772580408997698,22.53290601948883,4,2.0,2,0
16.95523882733644,46.13850856401523,33.41695193185985,25.671500499621292,0.7605908218889184,22.450565091699083,5,2.0,2,0
14.745199386079909,44.90915887581086,32.144471649992795,25.644928110803175,0.6775553687750957,21.903433972521572,6,2.0,2,0
55.61080163533137,46.594116679928845,28.771609784809478,25.476457501393526,2.705961389286035,20.97556384274396,5,2.0,2,1
12.404844247834287,63.5371244862939,24.067268055007442,31.275370228920526,0.3956068598149258,31.453721915231068,4,2.0,2,0
31.11520219760606,68.40654205843792,19.28059676556464,32.60560037692245,0.9369969053024789,33.48551895029623,4,2.0,2,0
31.608035541316184,69.2113572395504,18.34182874230985,32.88427586214788,0.9405472983292036,33.88520689262151,4,2.0,2,0
63.643683271928694,105.30535795219504,17.253898810181827,41.87860992098016,1.2379373216830523,51.50598002756625,6,2.0,2,0
4.518343058592051,104.13330780611378,14.12055053360261,42.177509369822545,0.08777353630816798,52.02455177648049,4,2.0,2,0
4.967551736586959,118.30022810839812,13.5408001272897,46.19110670369381,0.08592512686912102,59.14723336936446,4,2.0,2,0
2.3959237411062047,33.44364594174166,13.656146858530951,84.135702897711,0.14514958631341734,16.65299416342947,4,2.0,2,0
35.76558947717422,36.28578954268492,15.358760265844998,85.8531108656754,2.469958542126644,16.97165959801518,4,2.0,2,1
15.778629527498717,28.512169085716486,17.24868043619235,87.55078549890841,1.2379373216830523,13.573974902964054,4,2.0,2,0
11.493496370236466,26.734797639839073,18.339847618467207,88.28068064295759,0.9405472983292036,12.84915256647065,5,2.0,2,0
11.025420127689603,25.819642609144466,19.27853032183971,88.9085770442828,0.9369969053024789,12.39353133539278,4,2.0,2,0
6.784416176093146,24.648784490426415,20.041021221023694,89.2604859891048,0.5790991109722725,11.89036483776745,4,2.0,2,0
45.87848983717049,33.36402911157232,22.147872778478575,89.52487550185629,3.5401302850682086,14.02873199924997,5,2.0,2,1
1.5539430076520708,30.243233998047092,27.357592597053998,89.6193549147986,0.10347735532792512,15.02976684925386,4,2.0,2,0
8.879433733199075,32.64494616791165,30.397503055987094,89.4510953285964,0.5636350493206947,15.82217073730726,4,2.0,2,0
17.97018433626908,34.189189920365436,31.243542288333973,89.40426690615813,1.1260485787669658,16.095074531003647,4,2.0,2,0
3.2825759933911125,33.60225082145247,33.895257229104814,89.25749401113774,0.19772580408997698,16.62561701411674,5,2.0,2,0
4.368591817849403,66.31049279606165,37.262479213045424,81.2909336091016,0.13246976907437613,33.07126135631131,4,2.0,2,0
137.49087644039207,80.14852557590305,41.11307725996264,80.12429731012239,3.840762134546047,37.282031297462446,4,2.0,2,1
69.23829535056133,92.60665624873198,48.62852954209418,72.02833569110928,1.6344721611416944,45.598922918442696,5,2.0,2,0
113.24379485504133,85.43350400149804,51.23571141007714,69.80498982344568,2.8558641003043164,40.750593624236174,4,2.0,2,1
75.81158776246679,100.55176886529478,53.438079928741374,66.39279659610065,1.565105896067152,49.37780537780899,5,2.0,2,0
16.655638101897488,123.57829005513042,54.35100952658455,60.268411009206524,0.2708025662075215,61.580092438512544,5,2.0,2,0
116.42865245675459,129.69087282020084,59.07626904470513,61.67180634224937,1.8511116279962607,63.44741169084513,4,2.0,2,0
2.609161480956351,19.062131767710728,62.30365983483661,89.84387756583287,0.2823856919926939,9.310077647489223,4,2.0,2,0
2.2111600882467144,19.53949657641528,62.56392457562392,89.71941076396755,0.23562990531037542,9.645428484970608,4,2.0,2,0
3.208580621190886,23.14799012820194,63.50626456806848,88.67404983715626,0.2890389682121608,11.421496307168397,5,2.0,2,0
9.023881807402088,26.545865326614706,64.03125032525557,88.09167022672274,0.7490716279023175,12.877717814544425,4,2.0,2,0
9.847971649616623,29.204176532763615,64.7723249219345,87.26957795277507,0.7349793142714844,14.214308609919414,4,2.0,2,0
6.627451098284034,30.468961877794204,65.36464737982841,86.61250008436281,0.45752154221455044,14.993089728261523,4,2.0,2,0
20.77269292105244,36.38849553092278,66.25291105496038,85.6271273461434,1.2918707075371572,17.51264874704664,4,2.0,2,0
1.4504841805241868,34.93978885560783,66.92498762194613,84.88157628327298,0.08368382444055555,17.425742321665822,5,2.0,2,0
48.690835468143085,47.88436736294158,68.40436392226617,83.24046777381304,2.441099446718326,22.654244434123058,4,2.0,2,1
2.6794768154283117,46.498361310793456,70.06715842423601,81.39588894280463,0.11620107497356003,23.187872245678463,4,2.0,2,0
4.678170313162143,47.35082974404484,70.22561720628946,81.22010671919438,0.20037204859494295,23.56969733322906,4,2.0,2,0
98.65833494199482,54.38514864498697,73.97803548913014,80.76761630363623,4.333632620329865,23.66833395824868,5,2.0,2,2
13.139325575222397,22.501400325141077,77.36475844746042,87.34979427730008,1.52984708324054,10.400967522484109,4,2.0,2,0
4.873725669185513,14.93766192298801,78.56091966117272,88.76681202516647,0.8026299058377191,7.023021157121178,4,2.0,2,0
4.961550194877405,23.38591791397112,76.36484015979136,74.43656351324381,0.44517217406375664,11.423598101357143,5,2.0,2,0
9.476669459318396,29.93242434651894,78.60420660128864,71.73030519467356,0.8026299058377191,14.772317946113048,4,2.0,2,0
30.843972816131284,33.528488898161726,80.27288644544343,68.91590290590072,2.188412925497204,15.308547726283585,5,2.0,2,1
5.309599400999376,26.13934195182295,81.91270764118248,68.0059829243201,0.422953072735865,12.788329463665221,4,2.0,2,0
6.678671236743673,25.50322707549898,82.40029100274621,67.71167304932641,0.5547494697244701,12.394825821693274,4,2.0,2,0
25.056499378249903,26.938006477601512,83.83595166365238,66.7910133477367,2.417746535163573,11.914026963271759,5,2.0,2,1
0.04874340021375807,20.528407122620838,88.93415122880275,66.31336418392739,0.004751109575281021,10.260151287764963,4,2.0,2,0
24.78809036099031,30.095164166525528,100.4909588182752,87.80376535815232,1.926854514453666,13.78073886030937,4,2.0,2,0
41.67460306467791,29.618627073180296,97.58132796488024,88.67395541848492,4.075550186627552,11.948334274222162,5,2.0,2,2
1.9660553817606679,17.333851761689566,95.312594554514,89.39305405864492,0.23394830287892887,8.502697442387827,4,2.0,2,0
0.27927615624435076,16.657109599287605,95.17832839983204,89.43561111220181,0.033685602086393374,8.304907977841495,5,2.0,2,0
21.23956985968668,20.817449234540522,93.73568016622394,89.89287346760979,3.0375189233328115,8.276428791980337,5,2.0,2,1
11.501458406448286,83.51801719296878,63.50466323755594,46.199777159443165,0.2890389682121608,41.73682917465031,4,2.0,2,0
27.911898161927223,91.37435202065467,63.01826438021921,49.472447977552406,0.6797611678957836,45.63501449804943,5,2.0,2,0
50.02875307006562,109.60650213990637,61.65177035003839,55.80127113128923,0.9952177591269518,54.34421414876114,5,2.0,2,0
7.104268284219734,23.875981732556976,47.514673490916046,34.39802382801075,0.6287449640468807,11.406447526710842,6,2.0,2,0
5.8170024865507255,22.603035762019836,32.762167010885896,64.77219399831601,0.5532386841163728,11.004664742149977,5,2.0,2,0
6.314382362970825,20.822979657937083,32.1540336385324,64.44002421743654,0.6775553687750957,10.168891157180987,4,2.0,2,0
8.861765610736356,18.458331456581952,31.256247027202132,64.60500003628417,1.1260485787669658,8.469828728947725,5,2.0,2,0
34.33281662211288,26.82210232233672,22.058501916788494,63.05794771935037,3.5401302850682086,10.610608027213416,5,2.0,2,1
12.644018436948565,30.93856472260647,19.265347753164008,60.95130668838675,0.9369969053024789,14.95715552963334,6,2.0,2,0
15.327616874417412,36.55811763023325,18.329256948218156,59.48976032773415,0.9405472983292036,17.764991473801857,4,2.0,2,0
0.6650517441143973,25.862357625201454,27.34033197084827,44.00112291939766,0.10347735532792512,12.896169133187819,3,2.0,2,0
3.8013813241109236,9.228175696772624,45.05284259499557,53.108057002377116,2.243403386897313,3.3889414149172126,3,2.0,2,1
1.9685468021174848,23.62227484236407,34.21458249111749,66.46886812208291,0.17098184937443506,11.757052379455999,5,2.0,2,0
2.2657898853313565,23.607602001098087,33.89525769114689,66.01343512756117,0.19772580408997698,11.74125630119267,4,2.0,2,0
